synthetic_case_id,split,coverage,critical_coverage,matched_chunks,id_conflicts,amount_conflicts,date_conflicts,status_conflicts,identity_coverage,label,synthetic
SYNTHETIC-00250,validation,0.6718589828215569,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00251,train,0.3795853222870868,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00252,train,0.5056565780798234,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00253,train,0.8145637521742356,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00254,train,0.8071531568601822,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00255,train,0.6516242518237194,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00256,train,0.3566378890186038,1.0,8.0,1.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00257,held_out_test,0.19301856402439185,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00258,train,0.8379510770711026,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00259,train,0.10915822776569453,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00260,train,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00261,train,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00262,held_out_test,0.9009088468213737,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00263,held_out_test,0.10024199247453797,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00264,held_out_test,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,0,True
SYNTHETIC-00265,held_out_test,0.5504796770636348,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00266,train,0.6679145959763172,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00267,validation,0.17419232787375155,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00268,train,0.42727419074939,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00269,train,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00270,held_out_test,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00271,validation,0.7183982351034226,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00272,validation,0.3866684537126119,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00273,train,0.35023322524646483,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00274,train,0.5222575544983277,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00275,train,0.5983106523106031,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00276,train,0.526838329132708,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00277,train,0.27727650133698845,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00278,train,0.3955074082326357,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00279,validation,0.8457515284961977,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00280,train,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00281,train,0.6236492427566451,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00282,validation,0.4577662427916346,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00283,held_out_test,0.3599671407880508,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00284,train,0.6261467513940097,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00285,held_out_test,0.011802428220729027,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00286,train,0.6305062440498966,1.0,4.0,1.0,0.0,1.0,1.0,0.5,0,True
SYNTHETIC-00287,train,0.712286302700023,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00288,train,0.6261096933391468,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00289,train,0.9459992596113543,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00290,held_out_test,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00291,train,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00292,validation,0.9739351559447085,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00293,train,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00294,train,0.7214488845506937,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00295,train,0.8078117334853631,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00296,held_out_test,0.21694571765120432,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00297,train,0.633794120563458,1.0,4.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00298,train,0.11277784804937975,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00299,train,0.7656295029041483,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00300,train,0.6737209105060097,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00301,validation,0.25649074514879744,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00302,validation,0.6597775734189092,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00303,train,0.4200886294821067,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00304,train,0.17692917778037348,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00305,validation,0.7472514984576514,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00306,train,0.8162749434533856,1.0,2.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00307,held_out_test,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.5,0,True
SYNTHETIC-00308,train,0.6431846827245127,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00309,train,0.30021997626084773,0.0,4.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-00310,train,0.24121249902615716,0.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00311,train,0.717782580916321,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00312,train,0.07839840266037638,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00313,train,0.2737366658944977,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00314,train,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00315,validation,0.5959698223886769,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00316,train,0.44227342388246255,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00317,validation,0.48162983930514996,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00318,train,0.6888718170680779,1.0,3.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00319,train,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.5,0,True
SYNTHETIC-00320,train,0.3187918726178351,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00321,validation,0.9605059757829064,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00322,validation,0.7727992055816674,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00323,train,0.24027245302532094,1.0,7.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00324,train,0.7148214674119185,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00325,train,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00326,train,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00327,train,0.14367605844986286,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00328,train,0.4414880178658794,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00329,validation,0.22917106719988084,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00330,train,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00331,train,0.6480416907915613,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00332,validation,0.8530947054350005,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00333,train,0.3873017263998427,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00334,held_out_test,0.7063874815670571,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00335,held_out_test,0.5341422253182143,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00336,train,0.9840334716623901,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00337,validation,0.04483424785089449,1.0,7.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-00338,train,0.21994599420899144,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00339,train,0.2611242293498204,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00340,train,0.6478343142095211,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00341,train,0.1864635306854469,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00342,held_out_test,0.9022007234207043,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00343,held_out_test,0.1368189212716993,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00344,validation,0.6486080129095945,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00345,train,0.6121515879119435,1.0,8.0,0.0,0.0,1.0,1.0,1.0,0,True
SYNTHETIC-00346,train,0.9880222289095292,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00347,train,0.5658902929642581,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00348,train,0.7690766845962502,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00349,train,0.2029028074610089,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00350,validation,0.37365512814792556,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00351,validation,0.26597629206895823,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00352,train,0.7517613215380441,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00353,train,0.3411461897605822,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00354,held_out_test,0.5477398333354725,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00355,train,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00356,train,0.4866895179486577,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00357,train,0.8149275948805351,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00358,train,0.4069083982212653,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00359,train,0.13439296858617297,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00360,train,0.3534635695321352,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00361,held_out_test,0.2197805236516637,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00362,train,0.9959377961199032,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00363,validation,0.706477575839165,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00364,validation,0.3590869185626211,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0,True
SYNTHETIC-00365,train,0.36453419851448776,1.0,5.0,1.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-00366,train,0.050174245355249975,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00367,held_out_test,0.8579175077344094,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00368,held_out_test,0.8497896939749542,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00369,train,0.8879373706393896,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00370,validation,0.6930092642642434,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00371,train,0.8710051885506574,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00372,held_out_test,0.4748004354971292,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00373,train,0.454906188657439,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00374,train,0.8687683984416329,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00375,train,0.434223445907053,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00376,held_out_test,0.9010188359418791,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00377,train,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00378,held_out_test,0.3143155709857522,1.0,3.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00379,train,0.1295336398347005,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00380,train,0.9439424036791928,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00381,train,0.40059915399308754,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00382,train,0.6880688497591225,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00383,validation,0.6342490301406634,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00384,train,0.608264881756162,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00385,held_out_test,0.8940259290768395,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00386,train,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00387,train,0.4882527390509593,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00388,train,0.5169201793273328,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00389,train,0.6041651494770278,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00390,validation,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00391,train,0.6322124985767785,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00392,train,0.5989263207051889,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00393,train,0.3103094060541109,0.0,7.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00394,train,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00395,train,0.8397129193104764,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00396,train,1.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00397,train,0.8745560331129076,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00398,validation,0.7642337321343035,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00399,train,0.6260479415565958,1.0,3.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-00400,train,0.43799241796219235,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00401,validation,0.7046662466611049,0.0,8.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00402,train,0.3189682964323558,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00403,train,0.3854222231565626,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00404,train,0.6906031029373202,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00405,train,0.4331545242829632,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00406,train,0.6974405486252878,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00407,train,0.5467401198804996,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00408,train,0.3353901832541367,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00409,train,0.7367554939972074,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00410,train,0.6864144048739435,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00411,train,0.5107358986430779,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00412,validation,0.736334653793044,1.0,7.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00413,validation,0.6636215805153571,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00414,train,0.7094124308274729,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00415,train,0.41686632891655806,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00416,train,0.8997440273438058,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00417,validation,0.15446477212621254,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00418,train,0.4150033314468066,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00419,train,0.8121911525886575,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00420,train,0.5379327035242171,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00421,held_out_test,0.8512053144575681,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00422,train,0.7396604284035934,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00423,train,0.0009040230576514629,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00424,held_out_test,0.9001015982098192,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00425,train,0.09798005808399442,0.0,2.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00426,validation,0.6018751162892272,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00427,validation,0.6610942514370653,1.0,5.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-00428,train,0.6905425951592215,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00429,train,0.41569817540935755,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00430,validation,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00431,train,0.8160519419048178,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00432,train,0.5051287301443016,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00433,train,0.4875517874299886,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00434,train,0.01898101939111475,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00435,train,0.5608932626271952,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00436,train,0.48594127111021135,1.0,8.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-00437,train,0.6659055872446167,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00438,train,0.38397684076774563,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00439,held_out_test,0.5110086781059444,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00440,train,0.7264902485755991,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00441,train,0.9676108232099395,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00442,train,0.3650905852262981,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00443,train,0.6513035033150207,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00444,held_out_test,0.8616707714502333,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00445,train,0.8563499195801784,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00446,held_out_test,0.5439480738984426,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00447,train,0.7989796695756594,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00448,held_out_test,0.9797615841618218,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00449,train,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00450,held_out_test,0.39810638612571714,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00451,train,0.7296390998060651,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00452,held_out_test,0.2890486155992974,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00453,train,0.9284209572299862,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00454,train,0.72287679895459,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00455,held_out_test,0.6287465629616198,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00456,train,0.21528950116955556,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00457,train,0.8763388146869522,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00458,held_out_test,0.30629662464507956,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00459,train,0.6758505555195339,1.0,3.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00460,train,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00461,held_out_test,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00462,train,0.5866346714415989,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00463,validation,0.9312109467206667,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0,True
SYNTHETIC-00464,train,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00465,validation,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00466,held_out_test,0.9108146743651884,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00467,train,0.11048950801599168,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00468,train,0.6549141140928323,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00469,train,0.1254991326452714,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00470,validation,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00471,train,0.6728768270370192,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00472,train,0.2771027513304204,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00473,validation,0.8927007718189112,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00474,validation,0.9659922878489473,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00475,train,0.541595835926736,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00476,validation,0.4203368667647365,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00477,train,0.7104588707773642,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00478,train,0.805593598259153,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00479,held_out_test,0.3368743380670645,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00480,held_out_test,0.8973189224037041,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-00481,train,0.40453794035984386,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00482,train,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00483,train,0.5949585744750887,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00484,train,0.29804623682277254,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00485,train,0.7145182242522389,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00486,validation,0.7303294296025622,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00487,train,0.333143455060833,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00488,train,0.7763179762516916,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00489,train,0.209281709682251,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00490,train,0.340480376803893,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00491,train,0.6783652326538232,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00492,train,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00493,train,0.7706106834563122,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-00494,validation,0.5874028886989301,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-00495,train,0.6377862802405814,0.0,4.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00496,held_out_test,0.9200744810204147,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00497,train,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-00498,train,0.31577485907785324,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-00499,validation,0.020891974141261076,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00500,validation,0.04428321871794377,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-00501,train,0.1363621617759711,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
